x, y
-1.573369606681492, 2.797222137451172
-1.5699275887530781, -4.2750002543131504
-1.5664854878964631, -3.799999237060547
-1.5613224610038425, -3.2722231547037754
-1.5596014520396357, -2.797222137451172
-1.556159434111222, -2.1111106872558594
-1.5544383422188137, -1.5833346048990884
-1.5458333803259807, -0.8444455464680989
-1.532065308612326, -0.5805549621582031
-1.5165761450062627, -0.31666692097981763
-1.4855978177941362, 0.21111170450846362
-1.4752717640088953, 0.9500007629394531
-1.464945710223654, 2.533334096272786
-1.4580616743668267, 4.222222646077474
-1.4477354547251826, 6.227776845296224
-1.4477354547251826, 7.705554962158203
-1.4477354547251826, 9.341665903727213
-1.4477354547251826, 10.766666412353516
-1.4442934367967688, 15.569444020589192
-1.4563405824744182, -16.30833562215169
-1.4528985645460046, -10.924999237060547
-1.446014528689177, -8.549999237060547
-1.4391304928323496, -6.861110687255859
-1.4339673830115276, -5.488890329996744
-1.4322464569755222, -4.063889821370442
-1.4236413292262864, -2.7444445292154946
-1.416757293369459, -1.3194440205891924
-1.4029892216558042, -0.15833409627278638
-1.4029892216558042, -0.15833409627278638
-1.3926630020141602, -0.7916679382324219
-1.3806160221929136, -1.3194440205891924
-1.3685688765152642, -0.9500007629394531
-1.3375905493031377, -0.4222221374511719
-1.323822477589483, -0.31666692097981763
-1.323822477589483, -0.31666692097981763
-1.3186593677686609, 0.31666692097981775
-1.3100544058758279, 1.1611111958821614
-1.3083333139834197, 1.6888898213704426
-1.3048912960550059, 2.3222211201985674
-1.2980072601981785, 3.1138877868652344
-1.291123224341351, 3.905554453531901
-1.2894021324489426, 4.591665903727213
-1.285960114520529, 5.541665395100911
-1.2825180965921152, 6.755555470784505
-1.277355152627696, 8.602776845296223
-1.2739131346992825, 10.819444020589192
-1.2687500248784604, 13.4055544535319
-1.267028932986052, 15.62222162882487
-1.2584239710932192, 23.063888549804688
-1.2790760786637017, -24.01388676961263
-1.2704709509144658, -16.46666590372721
-1.2704709509144658, -12.772223154703775
-1.2635869150576384, -9.97500228881836
-1.2584239710932192, -8.022223154703775
-1.256702879200811, -6.280556996663411
-1.248097917307978, -4.644443511962891
-1.242934807487156, -2.955554962158203
-1.237771697666334, -1.7944450378417969
-1.2274456438810928, -1.2138888041178384
-1.208514462346616, -0.7916679382324219
-1.1878623547761336, -0.052778879801432144
-1.1758152090984841, 0.7388877868652344
-1.1672100813492485, 1.8472226460774739
-1.160326045492421, 2.6388893127441406
-1.160326045492421, 3.4833335876464844
-1.1586051194564155, 4.538888295491536
-1.155163101528002, 5.2777773539225254
-1.1534420096355935, 6.227776845296224
-1.1517210835995881, -6.386112213134766
-1.1431159558503523, -4.063889821370442
-1.136231919993525, -2.6916669209798174
-1.1345108281011167, -1.7416674296061196
-1.1276267922442893, -0.8444455464680989
-1.1241847743158755, 0.31666692097981775
-1.117300738459048, 1.6361096700032551
-1.1138587205306343, 2.6916669209798174
-1.1104167026022207, 4.063889821370442
-1.1069746846738069, 5.2777773539225254
-1.1000906488169795, 6.755555470784505
-1.0949275389961575, 8.708332061767578
-1.082880393318508, 15.780555725097656
-1.0949275389961575, -16.044445037841797
-1.08804350313933, -8.919445037841797
-1.082880393318508, -7.177778879801432
-1.0777174493540889, -5.963888804117838
-1.069112321604853, -4.644443511962891
-1.0673913955688477, -2.955554962158203
-1.0673913955688477, -1.8472226460774737
-1.0484602140343706, -0.8972231547037759
-1.0209239047506582, 0.21111170450846362
-1.0037138151085894, 1.3722216288248696
-0.9951086873593538, 2.533334096272786
-0.9899457433949346, 4.169445037841797
-0.9847826335741126, 5.805555979410807
-0.9796195237532905, 8.6555544535319
-0.9710145618604576, 10.608333587646484
-0.9624094341112219, 23.48611068725586
-0.9727354878964631, -24.330554962158203
-0.967572543932044, -13.669442494710285
-0.9606883422188136, -10.766666412353516
-0.9520833803259808, -9.39444351196289
-0.9503622884335725, -8.338891347249348
-0.9503622884335725, -7.283334096272785
-0.943478252576745, -5.963891347249349
-0.9400362346483313, -4.644443511962891
-0.9365942167199176, -3.0611101786295567
-0.9297101808630902, -1.1611111958821612
-0.9228261450062627, 0.2638893127441406
-0.914221017257027, 2.902777353922526
-0.9073369814001996, -5.066669464111328
-0.8935689096865447, -1.2138888041178384
-0.8729166362596594, -0.6861127217610676
-0.8694746183312457, -0.0000012715657551343185
-0.8471014188683551, -0.0000012715657551343185
-0.8281702373338782, -0.0000012715657551343185
-0.8212862014770508, 1.3722216288248696
-0.8178441835486371, 2.8499997456868487
-0.8126812395842179, 4.961111704508463
-0.8092392216558042, 7.336111704508463
-0.8075181297633959, 9.077777862548828
-0.7989130020141602, 11.716665903727213
-0.7920289661573326, 14.936110178629557
-0.7834240042644998, 34.04166603088379
-0.8023550199425739, -35.730553944905594
-0.793750058049741, -16.730553944905598
-0.7903080401213273, -13.880555470784504
-0.788586948228919, -12.402777353922525
-0.7834240042644998, -10.608333587646484
-0.7817029123720916, -9.711111704508463
-0.7782608944436779, -8.602776845296223
-0.7765398025512695, -7.4416669209798165
-0.7765398025512695, -6.333332061767578
-0.7730977846228558, -5.172222137451172
-0.7627717308376146, -3.9055544535319004
-0.7558876949807872, -2.5861117045084634
-0.7490036591239597, -1.5833320617675781
-0.7472825672315514, -0.5805549621582031
-0.7283513856970746, -1.00277837117513
-0.7197464238042417, -0.1583315531412759
-0.7042572601981785, -0.10555394490559888
-0.6973732243413511, 0.5277773539225261
-0.6887680965921154, 1.2138888041178386
-0.6784420428068741, 3.7472216288248696
-0.6732789329860521, -3.6416664123535156
-0.6663948971292247, -1.3722216288248696
-0.654347917307978, 0.4222221374511719
