x, y
2.463157460057176, 0.49514878934067846
9.852207028969351, 0.4961786308495562
17.241397534968023, 0.49672203677183563
29.556762023994615, 0.4971076796520652
41.87198557593484, 0.4973793823624475
51.7241926049042, 0.4976160266747648
61.57639963387355, 0.49779131866508963
71.42860666284304, 0.4979753756310669
83.74383021478307, 0.49812437419897926
96.05919470380972, 0.4982470785922066
105.91140173277908, 0.49836978298543405
118.22662528471925, 0.49846619370549144
128.0788323136886, 0.49856260442554884
140.39419680271524, 0.49865901514560623
157.6354534005969, 0.4987641903398012
177.3400083956221, 0.4988868947330286
197.04442245356094, 0.498992070177981
216.74883651149977, 0.49908848089803837
238.9162670924093, 0.4991673624190633
266.00987165634695, 0.4992550084142257
288.17744317434295, 0.49934265440938813
317.734064261251, 0.4994127712055181
344.8276688251885, 0.4994741235275105
371.92127338912604, 0.4995354758495029
401.4778944760342, 0.4995880634466004
431.03451556294254, 0.4996318865695603
463.05415317282154, 0.4996844741666578
495.07393171978674, 0.4997282972896177
527.0935693296658, 0.4997633556876827
561.5763643996017, 0.49978964936085274
596.059159469538, 0.49982470800967516
628.078797079417, 0.49985100168284513
662.561592149353, 0.4998685308818776
697.0443872192893, 0.4998948248058051
729.0640248291684, 0.4999123540048376
768.4729938821325, 0.49992988320387005
802.955648014982, 0.4999561771277975
834.9754265619475, 0.4999561771277975
871.9212381548541, 0.49997370632682997
911.3300662707318, 0.4999912355258625
945.8128613406681, 0.5
980.2956564106041, 0.500008764724895
1017.241468003511, 0.5000175291990325
1049.2609646763035, 0.5000262939239275
1083.74375974624, 0.500035058398065
1118.226554816176, 0.5000438231229599
1152.709349886112, 0.5000438231229599
1187.1921449560482, 0.5000525875970975
1219.2119235030136, 0.5000613523219924
1251.231420175806, 0.5000525875970975
1285.7142152457425, 0.5000701167961299
1322.660026838649, 0.5000701167961299
1359.605838431556, 0.5000701167961299
1394.0886335014918, 0.5000701167961299
1428.5714285714282, 0.5000788815210249
1460.5912071183936, 0.5000788815210249
1495.07400218833, 0.5000876462459198
1532.0198137812365, 0.5000876462459198
1568.9656253741437, 0.5000876462459198
1605.9114369670508, 0.5000964107200574
1642.8572485599575, 0.5000964107200574
1674.87674523275, 0.5001051754449524
1714.2855733486278, 0.5001051754449524
1748.7683684185636, 0.5001051754449524
1780.7881469655292, 0.5001051754449524
1812.8079255124946, 0.5001139399190899
1847.290720582431, 0.5001051754449524
1879.3102172552235, 0.5001139399190899
1911.3299958021885, 0.5001139399190899
1943.349774349154, 0.5001051754449524
1975.3695528961193, 0.5001051754449524
1995.0739669540583, 0.5001051754449524
